samsung phone confusingly similar	[0.17412589711032803, 0.1943483696482672, -0.10571275491705664, -0.019121565922864143, -0.1772504637868991, -0.2531285210570991, -0.15211680928048, -0.005345478068838314, -0.231927260674357, 0.024989462320527716, 0.1250482964666528, 0.011267417184919136, 0.17811918638919635, -0.031858794157029476, 0.16729740969879334, -0.14899862187772342, -0.08482476206950966, 0.020766826146808783, 0.10690110273535203, 0.176269756480613, -0.027797932217524364, -0.15228269028687294, 0.1691925047521267, -0.13840986479292117, -0.2055147546261796, 0.07660197795280439, 0.08490664490315919, -0.06141211196884421, 0.1446853882497055, 0.24056219145631272, -0.17060435498547447, -0.03716469558854701, 0.17851493252300177, -0.10008224169436365, -0.20496814803615568, 0.1672134427674737, 0.1936663272399073, -0.03326540212065553, -0.032875692377800525, -0.05843852294030193, -0.04560527181419475, -0.10788748002609853, -0.1788653774821294, -0.25320439246971255, -0.13970823974699173, -0.11635665004824067, -0.04564948364299834, -0.1394098808167622, 0.19715840848520882, 0.01066209218075783]
market	[-0.17240455917085803, -0.17691400940802554, 0.13550188490909496, -0.08235840414679543, -0.051278882930585495, -0.003556695594057204, -0.004219906763067858, -0.19487752602705286, 0.11138940835811213, 0.2139033687099976, 0.15602412576152933, -0.04364160820501009, 0.07927788656015913, 0.074686954206197, 0.141911851566073, -0.26022400932212997, 0.10595240399272948, -0.14044996456045913, 0.16655742877334936, -0.02681925052702232, 0.15943408775534676, 0.18149797026425435, -0.05870417841104977, -0.06836563044158205, 0.18816403845200558, 0.0585271821332533, -0.15464689711857577, 0.14748457985057636, 0.04799537299812051, -0.25629692583905256, -0.13852532390021666, -0.1713817280970129, 0.167850191123808, -0.2703204902057571, 0.03623054700240612, 0.22089273706166707, -0.14110530025872123, -0.15831548932171605, 0.026120786900942217, 0.10756409933607933, 0.20632924484025722, -0.08710514800978413, -0.05732544742883807, -0.11439570123728089, -0.12444886333821004, 0.14590313897847393, 0.12691774204220801, -0.040316626236693576, 0.17932248137473217, -0.01861730651817462]
dividend	[0.10566402466374014, 0.010337462040510335, 0.23340397046491784, 0.15278527476203158, -0.10283506679625153, -0.14310677168911953, 0.17022871599791167, -0.008345229234376826, 0.21021879065470458, 0.1389572296211047, -0.17084531779062895, 0.054264901252741644, 0.08575993565946084, 0.2618950458431956, 0.18774669218228068, -0.23416734865001354, -0.1883480863105307, -0.1471261058113628, 0.1285098668504894, -0.012529555046566717, 0.268065306911477, 0.020836732719668145, 0.03272039385437461, -0.018122598109379943, -0.006463474141246516, 0.10735502980824813, -0.27899417178839103, -0.18328858474393123, 0.09708209107711863, -0.12143529095413744, 0.031450248200360666, -0.1719599874850551, 0.0005256166753509348, -0.15272988135044444, -0.04996414597034798, 0.0220769646466664, 0.07274431807326683, 0.07665324126921366, 0.14811637034810013, -0.1803670464865525, 0.19242389736487164, 0.14478386278257988, -0.06837341964343308, -0.017396388348557123, -0.14785599131457308, -0.007145469085439814, 0.07677365532521205, -0.21451538624973226, -0.1511806795893425, -0.11106180095868115]
apple safari charge	[-0.20690464799883754, 0.17541673441626748, 0.05175131919337288, 0.16779696824046283, 0.17903486050576972, -0.09853935584894491, -0.22960123965831777, -0.03369172606726505, -0.1603900735927283, 0.048650186206367886, 0.1801066475856273, -0.060412754764234605, -0.053349766510321445, 0.212585885311266, 0.07947007739398364, -0.09596354777014866, 0.23132560051274312, -0.049517335700826635, 0.027918518947736913, -0.09544216169499185, 0.09732237831412342, 0.09579389991417335, 0.03395869852779723, 0.08704942725213363, -0.17887492778727018, -0.05579393822182837, -0.13287420072121273, -0.21935288597362804, 0.1765254442549018, 0.15952039497309306, -0.18645174548891014, 0.03708384730442217, 0.06171640748559057, 0.022013460016248484, -0.2234796964497254, -0.006028551766937508, -0.11431401021324372, 0.18728577765460164, 0.17742351049716276, 0.19764570116348743, 0.04284709687439276, 0.3086468821199595, -0.013614613161569141, 0.19171056292054844, 0.06550488695806239, -0.05865259388858491, 0.15692476233833005, 0.062146379914669286, -0.015890308816986304, -0.20469485467589013]
value of phone feature	[-0.1377646938569081, -0.06989429783171287, -0.04313702652653109, -0.1568643005429828, 0.1929370095358552, -0.08542837857859455, -0.2628331484802851, -0.021428180786665675, -0.11564565687947691, 0.19898597546304003, -0.03482810017798326, 0.012377652455013675, 0.04177521475603076, -0.008235131274084017, -0.012609634906645503, 0.18224914032353196, 0.1896287609501891, 0.09947094236131263, 0.18163311037306568, -0.07678538233303325, -0.02163791488868682, -0.21984366966337657, -0.04599528439462794, -0.23941530263845381, -0.28251969455931825, 0.2256691986267228, -0.00951610608623741, -0.07574442404952098, 0.059476966167001204, 0.19467073559746184, -0.06216081506833463, -0.2114946557919546, 0.019132184397698065, -0.13327148940615222, -0.0395126409785606, -0.12139562014105747, 0.08517399153327329, -0.15288286001301252, -0.1120301526272971, 0.10177473613944436, 0.1524324743187774, 0.05332735443656461, -0.0735187842572742, -0.23239863480032938, -0.14989019680780533, -0.09666684385670601, -0.16776655551621253, -0.232714666003777, -0.1683959932971713, 0.10286956737702183]
samsung sale	[0.256078709596116, -0.1825076788349146, -0.11863262628439145, -0.1083110507758964, 0.11737697841815724, 0.02985523652074319, 0.16432756451065023, 0.15029714725189156, -0.1735701275851576, -0.03661359677133802, -0.19023125088280748, 0.2212156214884014, -0.12155902672416669, -0.25303386825481594, -0.0032286580826160374, 0.01104387343754047, 0.10459248604546399, 0.12849944040365135, 0.10977019363729117, -0.06454065968663801, -0.20704698356121026, 0.0407189641011019, -0.13836870218925887, 0.14714142308096093, -0.0065012979165169245, -0.17230052500996354, -0.14983881497885385, -0.043692859929362685, -0.08284325893117196, 0.014164524946430503, -0.06689836797459016, -0.11385254194902027, 0.1468129716632477, 0.08450227375489744, -0.21446877722886082, 0.26769214082896065, -0.2130717911456585, 0.1829696147761534, -0.08196405836695213, 0.13829287384660327, -0.07154800749381272, -0.012448587375900357, -0.0429752419916809, -0.19140201918792124, 0.10512395833659134, 0.166233755750453, 0.03678540319433792, 0.14067050592823593, 0.20070030038299422, 0.11404638626652855]
burglar	[-0.2315896805781485, 0.007952616827846207, 0.0898722144258859, 0.0008192904599151205, 0.0966204914173596, -0.1820280166407415, -0.18574189536379823, -0.17419389241004585, -0.0744931520072838, 0.010870525565418773, 0.029165799804859057, -0.15829413015384186, -0.2068993655580675, 0.22995945966669615, -0.14775848880924125, 0.18638473387594406, -0.02359200783734575, -0.1159483799578192, 0.03381608534073162, 0.1413736036364535, 0.07090315145093956, -0.11080572829542748, 0.100200062859191, -0.147498122691482, 0.14430559513300667, 0.07184633582168944, -0.15045073984007995, -0.122645400393442, 0.14532924614458215, -0.13295567394830402, -0.04664039788346933, 0.14961626094539723, -0.16181818171125173, -0.13437904483336305, 0.034312616484189505, -0.17762220218693986, -0.20774980280711186, 0.20304286735801955, 0.09896664656023556, 0.1455859054970836, -0.248991794763758, 0.10864241450516729, 0.20134934952219743, 0.07819453694820233, 0.11128675058768053, -0.07903146522738037, -0.1969423023424973, -0.06992291734262258, -0.08714996910988276, 0.23047804391626872]
apple co-founder steve job	[-0.05020331238317883, -0.004428880539286145, -0.18968319366312097, 0.03951456928220274, -0.18465242509773697, 0.08775236732750014, -0.10577667389065419, -0.240004772270473, -0.251954024031852, -0.08077830862369749, -0.17223495064198538, -0.014026679189137126, -0.2565853084443926, 0.21029885908493515, 0.1201188734175921, 0.06699008367547372, 0.034510537905147, 0.031210707911003128, 0.04161252887084774, 0.10641900459480234, 0.24648477684260417, 0.1505220868054194, 0.03505847344836188, -0.009958949666654143, -0.020906169994273693, 0.01851796636144173, 0.11845464093174632, -0.01773706973821826, 0.05305048344749417, -0.1905290414154852, 0.1039357588439481, 0.16372604974753502, 0.02560549651367343, -0.14528389991238802, 0.09062053596685223, 0.10776508422373365, -0.19285732262822142, 0.0894282086252275, 0.22506679824557374, 0.13097352158644823, -0.15491385893477036, 0.18673677161474292, 0.05836816210957219, 0.0571486380512928, 0.2708492733586806, -0.15328941761882556, -0.07802253552827138, 0.10254639194532034, -0.3036082848135372, 0.05389184544608475]
wall st	[-0.18937765712983967, 0.07322195273079032, 0.018639010536087772, 0.3366763696470518, 0.08243332042381157, -0.028105283082007788, 0.07470112395378471, -0.3694950864936996, -0.02720906297848304, -0.17041155795877364, -0.04488373959972034, -0.003502815489234204, 0.23614667146497317, 0.051706975455338845, -0.13010315750164944, -0.1495592441369287, -0.21208576580607005, 0.12594278926363792, -0.04762240888915452, 0.010059559666573176, -0.19406895613176087, -0.18191070723287503, -0.24313905444704312, 0.0866626968279883, 0.18691304437840695, -0.13318791269777513, 0.02455965422738079, -0.009440956373257654, 0.014977217769047289, 0.08813767214830269, 0.010501921811752536, 0.24704049272437845, -0.08729900976947938, 0.23121732781285298, -0.14923835988954917, -0.16455436756920389, 0.0489301712550987, 0.010981853556092066, -0.06039754988775039, 0.09224438426546475, -0.15992457259969636, -0.15793128155227906, 0.14725105276432018, -0.0635205298857572, -0.08604465403928307, -0.12124790687533549, 0.03572875724412604, 0.07577553979720617, 0.09988241238506528, 0.048075440774123755]
4-yr high eye	[-0.061721113529292264, 0.14202630674854003, 0.1979176881400779, 0.24930263755713736, -0.22694372815694386, 0.2256468897011899, -0.008813141018887246, -0.22095947155704246, -0.05459074330141111, 0.06763316351708402, 0.026926748649265614, -0.09529971345437792, 0.21606989440070462, 0.11869006674864944, -0.20884030817922075, -0.2765744443132604, -0.05340000978539528, -0.16053655465763605, 0.04034828000854909, 0.06215277494185117, -0.24501616510027371, -0.09254570576422899, 0.03612838080778061, 0.12982538702873744, 0.10148803731967916, -0.08411611535513663, -0.11677490102496876, 0.10271977255458602, 0.064740662409426, 0.016198901445293103, -0.23125257370000368, 0.14166954210449623, 0.03688596316087829, 0.21389775868160774, 0.009094816247664343, -0.017268085814750214, -0.011025359394443176, 0.1957197002213835, 0.18456673915307556, 0.1661436741744747, -0.03268447629557397, 0.1525883194229517, -0.052330393947824, 0.014201298082688975, -0.19811252410000132, 0.06529018388794812, 0.08805573710168306, -0.20969318104511614, -0.0514570685858322, -0.10922250345152627]
u.s. company	[-0.17063386633993402, 0.168500511699639, 0.26173057725108234, 0.21868312379444046, 0.26489188515215295, 0.1766518297883989, 0.1990361789677019, -0.07130541800605798, -0.1298697213433864, -0.2235358125549738, -0.09589502012277457, 0.10100243521067462, 0.12541453137913475, -0.20056940711114388, -0.08804135028772297, -0.12213850262525754, -0.16416337231576264, -0.24769513333459703, 0.0671616687380626, 0.0794699603973236, -0.12422217945149566, -0.107897041160021, 0.07903208676498714, -0.14397224961899976, -0.12022803786246201, 0.09751101953498498, -0.07934889056300551, -0.2327305637440609, 0.012976625517537536, -0.06645365504474356, -0.055691681261381895, 0.01263845488358819, -0.14049193574182184, -0.19584647518719245, 0.017227335264720672, 0.224850169075029, -0.013609242352921488, -0.12219058189590457, -0.23771614516920048, 0.07199527949919746, 0.07488386531238667, 0.11986719203381925, 0.03137842874621032, -0.17107123468427526, -0.030060425119268108, 0.11501468633972387, -0.06348118488446994, 0.029041214353220136, 0.0492734874069691, -0.11124664928861684]
lg	[0.08167938725377176, -0.2291264918650241, -0.02605623632103065, -0.07308090764939547, -0.18120741618110006, 0.18617256517971636, 0.030580607638057075, 0.13196636486169244, 0.17994989223757188, -0.009841328547626503, 0.1483862517819693, 0.10610127452726208, -0.07971445312603298, -0.022356275645534808, 0.20896402868733965, -0.11306506543174293, 0.2043697154541496, -0.0410986883707957, 0.11365621666973141, -0.04600031009355538, -0.13966329083197287, -0.18792089902412562, -0.012646544323404417, 0.09220281111533156, 0.031025381633453718, 0.2609217987905233, -0.1683940616794948, -0.006074148476928598, -0.2711914369106434, 0.006608397099593657, 0.015402905324883916, 0.18922163565511035, 0.21084429268831226, -0.0998819491308264, 0.061807482808886254, 0.1506446138414156, 0.050945212741733116, -0.13649316439493567, 0.18707444698459333, 0.11129146863667319, 0.06960134628147722, 0.2293526195270831, 0.10274861666523756, 0.22084419502154315, -0.04894989341154949, 0.21147791092022059, -0.16057219467379497, 0.20845166594340392, -0.07450347263866666, -0.05129002879755384]
start production of new screen	[-0.16805187433293672, 0.13490568408514056, -0.0848031625121315, 0.14994305954982534, 0.16258804927145834, 0.1501330667601591, -0.21321927797022755, 0.24445725752401837, -0.13294492066383307, -0.09383933253473463, 0.04658786052874809, 0.15341875761293083, -0.12886874556250352, -0.14719548448984168, 0.01692793475990635, -0.24722148737153668, 0.18000510602119218, 0.030985268137308977, -0.05750158098592184, -0.015439025589047481, 0.1789260333276045, -0.2280245976421797, -0.19839711195114848, -0.023371855138321098, 0.19930766645651898, 0.11846302621878683, -0.15257732076461863, -0.07896366053280204, -0.2089894420197374, -0.08549985915530753, -0.030366878155955103, 0.09379995700178281, 0.08350923638843065, 0.06337803004145147, 0.17403879637075062, 0.1664742393003177, -0.11477057897535001, -0.09508041309429628, 0.07019723702227922, -0.015445708330155324, -0.17247525002451805, 0.08899278887833142, 0.13645872372721773, 0.0660967819418202, -0.15306642333388837, 0.1293874071276263, -0.18158522303719712, 0.25252456685130004, 0.13297991656377467, 0.03730936026894171]
seoul court rule apple	[0.18160923631148707, 0.08868483585136894, -0.12983463008500717, 0.03253750421928566, -0.04645132394912341, -0.12957276502999923, -0.0036168156995006052, 0.07271104321161113, 0.1345408230695948, -0.19130842269331885, -0.004701299315236828, 0.25117637811180377, 0.16888929028333835, -0.04655894597321337, 0.0067007402472425625, 0.031679712699241185, 0.12610581241841035, 0.17480349486338814, 0.06165972819831585, -0.1436631348732803, -0.2839078636367712, -0.18649657866093391, 0.10742194063938922, -0.23575854593479917, 0.1815148104927632, -0.3065020099166503, -0.06731812042225248, 0.10170047038078496, -0.1604783000012949, -0.14521915963568569, -0.004144002308348305, -0.10289216164571416, -0.13273216245271235, 0.14350401404170376, 0.04891622868012167, 0.0647652815471382, -0.05885273592642697, 0.1146679098325468, -0.17172667072846606, -0.030405879616303543, 0.14209712462919707, 0.06432458053304385, -0.03934943017192505, 0.08438491385221474, -0.13719617825150754, 0.23366411729353032, -0.0878190058216569, 0.07570617367524392, -0.23601444140088484, 0.21778195578491488]
two samsung patent	[-0.05470349741281534, 0.0370222928411895, 0.040645094304528395, 0.0969423013174168, -0.09152411029871352, -0.007671452439544412, -0.012849468281652439, -0.14078570935244927, -0.12894634601301813, 0.12786365456564247, -0.01973018984728246, 0.16433917127033704, -0.1645183689983133, -0.17145977097354737, 0.08581167615762855, 0.018921994301834517, 0.12997817212179916, 0.1324687786747282, 0.17773960092453372, -0.17001006083653405, -0.17494644395459416, -0.013148276316477319, 0.059158729242732286, -0.1678006837513456, -0.07665585684575671, -0.12561839185595283, 0.15804219757823057, -0.11045119940747761, -0.18410877511870077, -0.22355204628724834, -0.03971204559525865, 0.13851253017140644, 0.0816934583545769, -0.15258265036391636, -0.20614127684645514, 0.02115663882915702, 0.05496728600376693, 0.049000461920825446, -0.300665301930223, 0.18026059033066674, 0.19502291660232482, 0.2616872865468493, 0.11344902582932094, 0.03413245723690164, -0.14459268082317817, 0.10519202549272787, -0.2596713739115724, -0.10634925163918275, -0.15693610114293197, 0.23165166956282482]
victory mean for mobile investor	[0.17445690436013356, 0.23323424565508571, 0.19452076686403702, -0.014348314807814882, 0.17205315794483841, 0.12965835053550437, -0.16642351129217708, -0.13962536961373112, 0.0726336430460921, 0.026966186065379753, -0.15042599046063304, -0.12897093956557887, 0.03324909704448867, -0.0899939969681322, 0.08927346062546777, -0.0014635765770936013, -0.13160578879235899, 0.348217725596691, -0.08436871185356162, 0.0884424778324844, 0.1350681018247552, -0.09898441841551973, 0.19771444259309398, 0.10307313186564014, -0.13045288196058505, -0.11975929761296744, 0.14574566091801144, -0.19031848674292806, -0.06815320209851404, 0.20225172017261073, -0.02203010866077922, -0.04244772326580432, 0.10374876301674536, -0.30771458247381317, 0.11527514088096558, 0.15514566163378668, 0.08513522420416489, 0.16739250988245627, -0.0691849919096219, 0.03524575703212314, -0.13267241157639703, -0.17738079660235115, 0.07796072550925734, 0.049566026415770015, 0.10492033891274803, 0.11922275138664043, 0.17122871030246611, -0.19557461737440585, -0.1257537785921074, 0.053194944179383065]
apple suit	[0.03947913596747095, -0.17244324570353026, 0.11607775369168295, -0.09404886649126158, -0.12479716845857652, -0.16176141399973992, -0.2936833549794653, -0.1299333420813885, 0.21084820320913356, 0.09877244545037639, 0.013671358315354156, 0.14837257843404264, -0.08226474892060816, 0.06709573876028493, 0.20283853817075723, 0.16324176848008207, -0.05392814806916127, -0.15146310640348892, 0.027940088853314813, -0.0779629710859309, -0.241487009557446, 0.1964180294857469, -0.20094407200667794, -0.12131960772617957, 0.0365250766787136, -0.052898130581983914, -0.06404687146278325, -0.21983566209917418, -0.10187117755353339, -0.1861337544734665, -0.05831972036056339, 0.22770944678433322, 0.08361897087442258, 0.18735473297369573, -0.004852757955955729, 0.08026446940534446, -0.008659861791433026, 0.1995870501833658, -0.16144855293294097, 0.1048918130698606, 0.06455319892355532, -0.23048231791674725, -0.0056212496487660175, -0.2942899901299747, 0.12212922786883257, -0.05632216214171601, 0.08768182727988343, -0.0905551200036456, -0.01922317147251406, -0.026202800632679338]
more samsung products	[-0.019872650305782228, 0.06458159265553709, -0.07299406741305468, -0.2143589413692163, -0.20548198288600034, 0.11433907110644174, -0.16576229947522603, -0.2090345651183199, -0.14655182531630784, 0.22691332799910194, -0.07689296803878856, -0.21023829235535121, -0.05761864196451865, -0.016248200807661668, 0.18906013568524976, 0.23558764107594177, -0.12896675358285029, 0.27125801319192255, -0.057799361800207553, 0.24954183968470847, -0.15195296360108523, -0.17190020980923632, 0.011835445182872151, -0.06805598184853882, 0.09307415911529814, -0.042281880392483845, 0.021363163696768755, -0.009787604842325446, 0.18028705254198177, 0.023270068930857354, -0.06353147565393472, -0.14134971296691679, 0.19197609473834037, 0.07806139020623368, 0.15418577610283893, -0.04065858303339409, -0.09756761236469, 0.12407636255747038, 0.10092565874796458, -0.021579551248006774, -0.17276575906884103, -0.2312635715037798, -0.152250837545546, -0.04373771829089177, 0.14476987061593205, -0.18785442223425303, 0.18725510258572486, 0.06580627895912265, 0.026713117278718352, -0.09878026066829204]
late iphone	[-0.19213572488138878, 0.10569985650862054, 0.18421209180587272, 0.1191233864995343, 0.11077631510515759, 0.1794559857853418, 0.006395704175547621, 0.04104506622793957, -0.1030315339547653, -0.12974811694810598, 0.08360151640513067, 0.1685110694956638, -0.002576113446012671, 0.08847421128940926, 0.10011600170284188, -0.04700970870267335, -0.2215249755124951, 0.06047964960214639, -0.005549890178603571, -0.07632256685220686, 0.005699391915196245, -0.08228381640109259, -0.03426175447902068, -0.19496038117019568, -0.07786990866243813, -0.06910350636345577, 0.12808718452590104, -0.16346054109597788, 0.004500338498041778, 0.02395073382953781, -0.059611658969117, -0.323737011091883, 0.3030805465066733, -0.13803194072806532, -0.11659778690500805, -0.20101560741338603, -0.05663965495237965, 0.14086880169774207, 0.2664464770254076, 0.19038305257069774, 0.1797644700380594, -0.1598728186438867, -0.16627311464817515, 0.17733152834203264, -0.18829487452121346, 0.03387087808175527, 0.02128686528600251, -0.18912833457297465, -0.14863684883460299, -0.010069446145398387]
samsung for new iphone	[-0.12957137929357845, -0.16124570602334273, -0.20860000396979247, -0.055685797560389695, 0.030942590041386872, 0.10498826852138396, 0.03059122236031612, -0.22613581367089128, -0.24079981668556047, -0.22626282367160433, 0.031171158661882328, 0.050205541550107834, -0.053443830687989705, 0.13279004338795922, -0.18594211695100082, 0.23525356868774422, 0.059979860376143106, 0.2737429819000616, -0.051219300934135646, 0.11510173184861211, 0.13392186263698533, 0.11342726150006588, -0.19092853633005766, -0.19996924888330328, 0.10754769614466549, 0.06433259427416549, 0.029614021465847577, -0.0887214262603139, 0.12026261193780168, -0.011634416652481393, -0.09671782953065627, 0.021025091324851235, 0.16179571661423023, -0.11323085961348087, 0.21070953429407435, 0.08876050414789355, 0.08983878939439745, 0.16875806577412375, 0.09730578303720684, 0.029255124222681762, -0.08833307265619696, 0.04814174995817806, -0.13797280770048845, 0.1388530495987312, -0.21866102423121436, -0.17196850099440103, -0.04539790557180188, -0.15862901550621142, -0.22498391518090582, -0.17650074586570352]
apple data	[0.05528157848002104, -0.18669501071502265, -0.14976482033918662, -0.04154236199688403, 0.08198411103189705, 0.07751430558761556, 0.09430050857402182, -0.04052491049535358, -0.14930764235511407, -0.193272574523424, 0.0241229116799797, -0.08875541322127714, -0.23651053328604973, -0.137717771664469, 0.12909940036013712, 0.07465253002769552, -0.13148663794326554, 0.16991889902481663, -0.0072060774081479095, 0.009432130879823314, -0.13510627893727373, 0.1375898445450744, -0.0864857442830094, -0.08730377001271342, -0.29015567098391476, -0.0003595961667410037, -0.1632382655457133, -0.12695864212554517, 0.12928218245366657, 0.01687111731669595, -0.17252938686810498, 0.07534212558645868, -0.24574927997996218, -0.1698342527953486, -0.08361336840266193, 0.09664304664767527, -0.17972604116751428, 0.07175190439063608, -0.17136928900432438, 0.19294406700814573, 0.24039714771401913, 0.0688218564245502, -0.03804072000549304, 0.11266762508158655, -0.09240908367633839, 0.21297559598025229, -0.26810173058860826, -0.22757963983965365, 0.05566012593198682, -0.06698020345298848]
polish retailer	[0.07770569540818818, -0.28791646610831817, 0.08006333527845667, -0.06681625484893257, -0.19885890482010082, 0.13981199973682618, -0.04285752106880067, 0.11624426080894787, -0.06723193426598242, 0.04968894168423018, -0.10882880624764088, -0.16442448705652632, -0.20752022096139014, -0.1268884042937252, 0.12983796660632985, 0.04475062743912436, 0.18030400193108181, -0.11219781631439432, -0.16458112141820722, 0.016143143949809095, -0.18488039020195257, 0.15682671913713697, 0.18582352948848962, -0.09918202440066888, 0.133710966470241, 0.26607105954538846, -0.10579484506675856, -0.018035032336730237, -0.13423350975749923, 0.17022189753442893, 0.11322955106801669, -0.09601285912008088, -0.22555640439824073, -0.19511510636946236, -0.11754675283547618, 0.0668955862118714, 0.13081133338106252, -0.11199398057841625, 0.08366252894989959, -0.019126126237788966, -0.19485325063431586, -0.01102613741181919, 0.19307469525224485, 0.07539968841437374, 0.1225258802592015, 0.2522070463056841, -0.15952736417630883, -0.01299076428289447, 0.15462392838939393, -0.05988806420881748]
iphone 5	[0.15396735049510005, 0.041328847210858555, -0.21569656447619717, -0.19716418978520822, 0.12810758042834344, -0.0005011665057842366, 0.07739786440343087, 0.1429438367399746, -0.20739513630351872, -0.10659218960130802, -0.09770201401055448, 0.031107550041284012, -0.21835216432696636, 0.008521440884802159, -0.08178975504013043, -0.09606110556795883, -0.16159249364405176, -0.1709540576835599, 0.29113087439760227, -0.2207487812437125, -0.2318196924271842, -0.02638442415768893, -0.07790465903617193, -0.10918150861175425, 0.1661311816783813, -0.0037377777182226305, 0.1630489470155167, -0.12582074619722178, -0.16637889335203754, -0.14155816790678316, 0.03192032742101824, -0.2081932003718268, -0.035706724502770015, 0.11922012027089099, -0.19590309990775703, -0.06223651930661142, 0.017345567817800167, 0.20940820718658135, 0.08209019743424767, -0.19902522689618618, 0.16566280509494574, 0.00012076415724530702, 0.1688008664715091, 0.07833832438137128, -0.07100444106208814, -0.05343024197158175, 0.12076850769584342, -0.19892625656172092, -0.0407368995324919, 0.1428375286438948]
aggressive iphone launch plan	[0.18025694333561715, 0.1503766988444679, 0.12350661197497663, 0.018993453608589228, 0.06796099803910875, 0.02158853329616218, 0.10852753910709778, 0.09767229215560287, -0.05414646022932816, -0.1912081142656951, -0.139330254631904, 0.13185531616205012, -0.08341068150252647, -0.13124870204582756, 0.1788724764004911, 0.054307733979799634, -0.2296490559974707, 0.23872432135675525, -0.036311544151095575, -0.027132260306773546, 0.24424641752133258, -0.09776520063678475, 0.18394438850734007, 0.20524304710830085, 0.23036506153901154, -0.17857360740337005, -0.11798824902984378, -0.182449252605038, 0.03238931754613816, 0.10861660806415836, 0.05426926659851763, 0.002659742482509282, -0.013034280092131452, -0.03397859987583732, 0.00243612648059444, 0.013941722420369736, 0.12507124997395178, 0.02906508210217455, 0.11524011357930979, 0.12258853246811116, -0.1420026708256244, 0.13016690429344427, 0.1983206702917512, 0.06980249349895601, 0.1336156802495119, 0.1824262700455966, 0.209743534376756, -0.25268400637148536, 0.26206858759877266, 0.0851439226019893]
apple outlook	[0.1968948845629549, 0.025757375794666255, 0.16327961333226165, -0.07231833398132913, 0.052041945957728056, 0.1712099293399219, -0.16609103119305701, 0.054692773316528095, 0.13493693304670468, -0.20992617674711314, -0.039620969867979104, -0.19360213210186658, -0.07207042707328913, 0.15790169621080313, 0.15073974302516008, -0.08522500355316591, -0.10144854912400302, 0.19779620829461825, -0.01564426491519039, 0.13653790293536272, -0.2051218795868538, -0.014596101339621923, 0.16909656996887634, 0.015440995477448871, -0.013447533941063336, -0.005908349005685547, 0.21392679138812792, -0.16800354459040157, 0.18368882727507874, -0.06180590975161942, -0.14771824120320995, 0.15371275845275303, -0.1021162378579637, 0.11016165337236394, -0.07711418037771302, 0.03283431621620376, -0.12252327594153217, -0.0069333366446936145, 0.21392056682618002, 0.2889343225961651, -0.13985691611881446, 0.0023422988099996746, 0.056167809370793645, 0.001583503826139163, 0.19568887322988865, 0.18746087981915197, 0.03146255989803903, -0.3062590228947777, 0.17008003947893593, 0.11932009493405504]
apple, publishers	[0.041556155915146914, 0.1718984908513716, -0.07090875642389939, -0.01110183507276729, -0.17241037802192832, 0.13971995148231997, -0.0916444492792633, 0.06800065738649914, -0.08601522821299584, 0.1392725450584809, 0.03962457318551629, 0.07046675195548793, 0.23206773002099135, 0.04444537221841685, 0.20204930012615466, 0.18167286388446288, 0.03633109267737655, -0.07414041821150824, 0.03696639316465759, -0.0154547176405331, -0.0691712049220228, -0.21345304213731323, -0.18381877025596283, -0.04950851856009903, -0.021237277485617115, -0.2662168125685391, -0.12253911778338925, -0.2782422932473578, 0.02459998111797082, 0.10388580291957258, -0.01798808473837449, -0.03217826091784341, 0.24965045795933122, -0.1871754330165245, 0.12776780919814237, 0.05415932287617085, -0.06326152423800233, -0.22573466405386566, -0.25721139654782477, 0.2885679621983473, 0.07580759750185621, -0.06432788111284705, 0.06226107625267482, 0.04986081575635285, 0.16861050960478483, 0.1626451219033451, -0.09010584111002189, -0.22717347217871683, -0.09883388989751232, -0.07182359553347636]
eu e-book antitrust settlement	[-0.11128135069081116, -0.1702917161816234, 0.0766718066475275, -0.14128607507806273, -0.2522928922172547, 0.06924079936197881, -0.04130888942572048, -0.05245903566369688, 0.17824902451998723, 0.198559768535597, -0.09793068575665552, 0.2658737200494853, -0.026092575219846058, 0.17091748549616434, 0.06135807104632891, 0.1313389633574345, 0.0862520626901872, -0.05918753189466944, 0.1436365534038063, -0.2467880541115518, -0.23403744312658145, -0.14336321024921955, -0.13876759095885238, 0.026015610439744447, -0.10525598204645684, -0.24368325864698637, -0.08850785357962382, -0.07883663320367286, -0.03452058212145647, 0.033549444375806745, -0.02869052047220533, 0.13426478284496215, 0.14701749690859195, 0.14561517365938914, 0.10279533690387983, -0.1908061176276858, -0.1498055019490363, -0.2917135195291599, 0.017948445196279195, 0.07130550073192486, 0.035207463738981454, -0.07815730990289971, -0.10854067672643929, -0.05614747855153903, 0.038924341449470594, -0.06955943713837089, 0.12035176161189043, -0.18772974906633128, 0.1681018305373871, -0.2339101251188809]
